ID,Species,Site,Eelgrass,GFI,Group,Detail,Abundance,Biomass
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Cancer magister,1,44.4
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Pachygrapsus crassipes,1,33.3
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Cancer antennarius,1,6.7
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Decapoda,1,6.7
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Decapoda,1,44.7
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Isopod,Isopoda,1,24.9
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Insect,Coleoptera,1,1.2
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Insect,Simuliidae,1,11.5
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Gammarid,Gammaridea,1,33.5
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Cancer magister,1,42
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Cancer magister,1,39.7
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Cancer productus,5,87
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Cancer antennarius,3,40.9
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Cancer gracilis,2,25.4
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Decapod,Pleocyemata,1,3.3
BCOHO3,Coho,Koeye,Noneelgrass,75-100%,Arthropod,Arthropoda,1,3.9
BCOHO4,Coho,Koeye,Noneelgrass,100%,Barnacle,Balanomorpha,1,37.6
BCOHO4,Coho,Koeye,Noneelgrass,100%,Barnacle,Balanomorpha,17,38
BCOHO4,Coho,Koeye,Noneelgrass,100%,Detritus,Rocks/Plastic,10,4.4
BCOHO4,Coho,Koeye,Noneelgrass,100%,Isopod,Gnorimosphaeroma,3,84.8
BCOHO4,Coho,Koeye,Noneelgrass,100%,Gammarid,Gammaridea,1,57.7
BCOHO4,Coho,Koeye,Noneelgrass,100%,Corophiid,Corophium,2,6.3
BCOHO4,Coho,Koeye,Noneelgrass,100%,Decapod,Paguridae,1,0.8
BCOHO4,Coho,Koeye,Noneelgrass,100%,Parasite,Nematoda,1,0.1
BCOHO4,Coho,Koeye,Noneelgrass,100%,Digested food,Digested food,1,3.5
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Detritus,Rocks/Plastic,4,0.1
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Barnacle,Balamorpha,1,2.3
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Parasite,Nematoda,2,0.1
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Insect,Insecta,1,2.9
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Decapod,Oregonia gracilis,1,3.3
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer antennarius,4,56.5
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer gracilis,3,28.9
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer,4,30.5
BCOHO5,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer,1,33
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Corophiid,Corophium,1,1.7
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Barnacle,Balanomorpha,1,0.6
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Barnacle,Balanomorpha,1,5.2
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Insect,Insecta,1,0.2
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Parasite,Nematoda,1,3.3
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer antennarius,2,17.7
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer gracilis,5,51
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Cancer,2,17.3
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Brachyura,1,0.1
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Brachyura,1,36.3
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Pleocyemata,18,0.1
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Decapod,Pleocyemata,5,1.2
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Digested food,Digested food,1,13.1
BCOHO6,Coho,Koeye,Noneelgrass,50-75%,Detritus,Rocks/Plastic,2,0.1
BCOHO7,Coho,Koeye,Noneelgrass,25-50%,Gammarid,Gammaridea,1,1.1
BCOHO7,Coho,Koeye,Noneelgrass,25-50%,Insect,Culicomorpha,1,9.3
BCOHO7,Coho,Koeye,Noneelgrass,25-50%,Insect,Culicomorpha,3,0.8
BCOHO7,Coho,Koeye,Noneelgrass,25-50%,Insect,Insecta,1,15.2
BCOHO7,Coho,Koeye,Noneelgrass,25-50%,Insect,Insecta,1,26.4
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Decapod,Decapoda,1,0.1
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Gammarid,Gammarus,1,1.7
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Gammarid,Gammarus,1,8.8
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Cumacean,Cumacea,1,0.2
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Isopod,Gnorimosphaeroma,1,0.4
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Insect,Coleoptera,1,1.1
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Arachnid,Araneae,1,0.1
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Insect,Ceratopoginidae,4,0.9
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Insect,Culicomorpha,3,4
BCOHO8,Coho,Koeye,Noneelgrass,50-75%,Insect,Insecta,1,16.7
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Decapod,Pleocyemata,1,0.1
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Gammarid,Gammaridea,1,0.4
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Cumacean,Cumacea,1,0.1
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Isopod,Idotea,1,0.1
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Detritus,Rocks/Plastic,6,0.1
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Insect,Simuliidae,1,0.4
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Insect,Culicomorpha,1,0.4
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Insect,Formicidae,1,1.2
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Insect,Insecta,1,25.8
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Barnacle,Balanomorpha,6,14.9
BCOHO9,Coho,Koeye,Noneelgrass,25-50%,Barnacle,Balanomorpha,1,17.6
BCOHO10,Coho,Koeye,Noneelgrass,25-50%,Insect,Formicidae,1,0.3
BCOHO10,Coho,Koeye,Noneelgrass,25-50%,Insect,Insecta,1,9.9
BCOHO10,Coho,Koeye,Noneelgrass,25-50%,Insect,Insecta,1,27.4
BCOHO11,Coho,Koeye,Noneelgrass,50-75%,Insect,Culicomorpha,3,5.3
BCOHO11,Coho,Koeye,Noneelgrass,50-75%,Insect,Formicidae,1,18.8
BCOHO11,Coho,Koeye,Noneelgrass,50-75%,Insect,Formicidae,6,19.8
BCOHO11,Coho,Koeye,Noneelgrass,50-75%,Insect,Insecta,1,28.8
BCOHO12,Coho,Koeye,Eelgrass,25-50%,Corophiid,Corophium,1,2.9
BCOHO12,Coho,Koeye,Eelgrass,25-50%,Gammarid,Polycheria,1,8.9
BCOHO12,Coho,Koeye,Eelgrass,25-50%,Isopod,Gnorimosphaeroma,1,20.5
BCOHO12,Coho,Koeye,Eelgrass,25-50%,Insect,Insecta,1,6.5
BCOHO13,Coho,Koeye,Eelgrass,100%,Barnacle,Balanomorpha,1,2.8
BCOHO13,Coho,Koeye,Eelgrass,100%,Barnacle,Balanomorpha,1,1.3
BCOHO13,Coho,Koeye,Eelgrass,100%,Parasite,Nematoda,3,0.6
BCOHO13,Coho,Koeye,Eelgrass,100%,Gammarid,Gammaridea,2,20.6
BCOHO13,Coho,Koeye,Eelgrass,100%,Insect,Culicomorpha,3,3.6
BCOHO13,Coho,Koeye,Eelgrass,100%,Insect,Culicomorpha,1,18.2
BCOHO13,Coho,Koeye,Eelgrass,100%,Cumacean,Cumacea,1,0.3
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Fabia subquadrata,1,0.6
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Cancer,1,1.4
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Cancer antennarius,2,27.8
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Pleocyemata,1,0.1
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Pleocyemata,1,0.1
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Cancer magister,4,191.1
BCOHO13,Coho,Koeye,Eelgrass,100%,Decapod,Cancer magister,4,135.4
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Parasite,Nematoda,2,5
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Corophiid,Corophium,2,2.3
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Gammarid,Polycheria,1,6
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Decapod,Cancer antennarius,1,17.1
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Decapod,Cancer gracilis,1,9.8
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Decapod,Cancer,1,8.9
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Decapod,Cancer magister,4,183
BCOHO14,Coho,Koeye,Eelgrass,75-100%,Decapod,Cancer magister,1,65.8
BCOHO15,Coho,Koeye,Eelgrass,25-50%,Parasite,Nematoda,1,0.1
BCOHO15,Coho,Koeye,Eelgrass,25-50%,Insect,Insecta,1,57.9
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Decapod,Cancer antennarius,1,12.3
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Decapod,Brachyura,1,5.8
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Decapod,Pleocyemata,7,0.1
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Decapod,Pleocyemata,1,0.1
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Insect,Culicomorpha,1,1
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Insect,Culicomorpha,1,0.1
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Arachnid,Araneae,1,36.4
BCOHO16,Coho,Koeye,Eelgrass,50-75%,Digested food,Digested food,1,45.4
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Barnacle,Balanomorpha,1,1.6
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Gammarid,Gammarus,1,1.1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Gammarid,Gammaridea,1,1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Corophiid,Corophium,1,1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Corophiid,Corophium,1,0.6
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Cumacean,Cumacea,1,0.1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Parasite,Nematoda,1,0.1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Coleoptera,2,0.1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Arachnid,Araneae,1,0.1
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Culicomorpha,2,0.6
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Culicomorpha,4,2.5
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Ceratopoginidae,10,5.9
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Ceratopoginidae,20,3
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,2,5.7
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,3,33.4
BCOHO17,Coho,Koeye,Eelgrass,75-100%,Digested food,Digested food,1,43.7
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Ceratopoginidae,66,24.3
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Ceratopoginidae,61,16.2
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Brachycera,1,3.5
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Corophiid,Corophium,1,0.1
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Isopod,Isopoda,1,0.1
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Gammarid,Gammarus,1,0.8
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Gammarid,Gammaridea,3,0.5
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Cumacean,Cumacea,1,0.1
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Cumacean,Cumacea,4,0.6
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Culicomorpha,7,1.5
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Arachnid,Araneae,1,0.5
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Coleoptera,1,0.1
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,13,17.9
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,1,16.7
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,6,14.4
BCOHO18,Coho,Koeye,Eelgrass,75-100%,Insect,Insecta,1,57.7
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Detritus,Rocks/Plastic,2,0.5
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Parasite,Nematoda,1,0.1
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Cumacean,Cumacea,3,0.4
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Cumacean,Cumacea,8,1
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Isopod,Isopoda,1,28.4
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Gammarid,Gammarus,1,15.3
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Decapod,Pleocyemata,1,0.1
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Barnacle,Balanomorpha,1,1.3
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Arachnid,Araneae,2,1.4
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Culicomorpha,3,1.3
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Culicomorpha,6,1.3
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Ceratopoginidae,3,0.6
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,10,8.7
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Simuliidae,6,6.8
BCOHO19,Coho,Koeye,Eelgrass,75-100%,Insect,Insecta,1,57.6
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Barnacle,Balanomorpha,1,1.8
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Barnacle,Balanomorpha,1,2.8
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Parasite,Nematoda,1,0.1
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Isopod,Isopoda,1,3.5
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Corophiid,Corophium,1,0.7
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Corophiid,Corophium,3,3.5
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Gammarid,Gammaridea,3,1.4
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Decapod,Decapoda,3,0.5
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Coleoptera,1,0.1
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Simuliidae,1,0.1
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Ceratopoginidae,2,0.1
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Culicomorpha,1,6.6
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Simuliidae,2,1.3
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Simuliidae,1,17.1
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Simuliidae,10,19.9
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Insect,Insecta,1,23.5
BCOHO20,Coho,Koeye,Eelgrass,50-75%,Detritus,Rocks/Plastic,1,0.1
BCOHO21,Coho,Koeye,Eelgrass,0-25%,Insect,Simuliidae,1,9.4
