Key,region_name,Station,lon,lat,day,month,year,STN_TIME,Twilight,Net_Type,Mesh_Size(um),Net_Mouth_Dia(m),DEPTH_STRT,DEPTH_END,Bottom Depth(m),Volume Filtered(m3),CTD,NOTES,PI,NumberOfSpecies,SumOfDiversity,ANNE:POLY: >> POLY larvae s1,ANNE:POLY: >> POLY s1,ANNE:POLY: >> POLY s2,ANNE:POLY: >> POLY s3,ARCR:: >> CIRRI s1,ARCR:: >> CRUST larvae s1,ARCR:AMPH: >> AMPHI s1,ARCR:AMPH: >> AMPHI s2,ARCR:AMPH: >> AMPHI s3,ARCR:AMPH:GAMM >> GAMM s1,ARCR:AMPH:GAMM >> GAMM s2,ARCR:AMPH:GAMM >> GAMM s3,ARCR:AMPH:HYPE >> HYPER s1,ARCR:AMPH:HYPE >> HYPER s2,ARCR:AMPH:HYPE >> HYPER s3,ARCR:CLAD: >> CLADO s1,ARCR:COPE: >> COPE other <2mm,ARCR:COPE: >> COPE other >2mm,ARCR:COPE: >> COPEN s1,ARCR:COPE:CALA >> CALA <1mm,ARCR:COPE:CALA >> CALA <3mm>1mm,ARCR:COPE:CALA >> CALA <5mm>3mm,ARCR:COPE:CALA >> CALA >5mm,ARCR:CUMA: >> CUMAC s1,ARCR:CUMA: >> CUMAC s2,ARCR:CUMA: >> CUMAC s3,ARCR:DECA: >> DECA s1,ARCR:DECA: >> DECA s2,ARCR:DECA: >> DECA s3,ARCR:DECA:CARI >> CARID s1,ARCR:DECA:CARI >> CARID s2,ARCR:DECA:CARI >> CARID s3,ARCR:DECA:MYSI >> MYSID s2,ARCR:DECA:MYSI >> MYSID s3,ARCR:EUPH: >> EUPH eggs,ARCR:EUPH: >> EUPH s1,ARCR:EUPH: >> EUPH s2,ARCR:EUPH: >> EUPH s3,ARCR:ISOP: >> ISOPOD s1,ARCR:ISOP: >> ISOPOD s2,ARCR:ISOP: >> ISOPOD s3,ARCR:OSTR: >> OSTRA <3mm,ARCR:OSTR: >> OSTRA >3mm,CHAE:: >> CHAET s1,CHAE:: >> CHAET s2,CHAE:: >> CHAET s3,CHAE:: >> EUKHA s2,CHAE:: >> EUKHA s3,CHAE:: >> PATEL s2,CHAE:: >> PATEL s3,CNID:ANTH: >> ANTH s1,CNID:ANTH: >> ANTH s2,CNID:HYDR: >> MEDUS s1,CNID:HYDR: >> MEDUS s2,CNID:HYDR: >> MEDUS s3,CNID:HYDR:SIPH >> CALYC s1,CNID:HYDR:SIPH >> CALYC s2,CNID:HYDR:SIPH >> CALYC s3,CNID:HYDR:SIPH >> PHYS float >5mm,CNID:HYDR:SIPH >> PHYS s1,CNID:HYDR:SIPH >> PHYS s2,CNID:SCYF: >> SCYPH s1,CNID:SCYF: >> SCYPH s2,CNID:SCYF: >> SCYPH s3,CTEN:: >> CTENO s1,CTEN:: >> CTENO s2,CTEN:: >> CTENO s3,ECHI:: >> ECHIN s1,ECTO:: >> BRYOC s1,MOCE:OCTO: >> CEPH s1,MOCE:OCTO: >> CEPH s2,MOCE:OCTO: >> CEPH s3,MOGA:HETE: >> HETERO s1,MOGA:PTER: >> CLIO s1,MOGA:PTER: >> CLIO s2,MOGA:PTER: >> CLIO s3,MOGA:PTER: >> GYMNO s1,MOGA:PTER: >> GYMNO s2,MOGA:PTER: >> GYMNO s3,MOGA:PTER: >> LIM-- s0,MOGA:PTER: >> LIM-- s1,MOGA:PTER: >> LIM-- s2,MOGA:PTER: >> LIM-- s3,MOLL:: >> MOLL s1,PROT:: >> PROTO s1,PROT:: >> PROTO s2,UROC:LARV: >> LARVAC s1,UROC:LARV: >> LARVAC s2,UROC:LARV: >> LARVAC s3,UROC:THAL: >> DOLIO s1,UROC:THAL: >> DOLIO s2,UROC:THAL: >> DOLIO s3,UROC:THAL: >> SALP s1,UROC:THAL: >> SALP s2,UROC:THAL: >> SALP s3,VERT:PISC: >> PISCES egg s1,VERT:PISC: >> PISCES s1,VERT:PISC: >> PISCES s2,VERT:PISC: >> PISCES s3,XXXX >> Remainder
IOS201338011001,Northern Vancouver Island Shelf,CS04,-129.218,50.825,3,6,2013,20:09,Daylight,Bongo VNH,236,0.56,87,0,97,26.36,109, ,2,24,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72989,0,0,0.02185,0,0,2.35507,5.92656,0,0.10319,0,0,0,0.32443,0.00945,0,0,0.14477,0,0,0,0.00728,0,4.80728,0,0,0,0,0,0,0,0,0,0.05463,0,0,0,0,0,0,0.28832,0,0,0,0,0,0,0,0,0,0,0,0.57178,4.71988,0.04079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03278,0,0,0,0,0,0,0,0.01366,4.12368,0,0,0.00592
IOS200908011301,Northern Vancouver Island Shelf,CS05,-129.003,50.936,1,6,2009,15:16,Daylight,Bongo VNH,236,0.56,52,0,62,13.32,112,coscinodiscus mixed with thalassiosira ,2,26,2.236,33.90271,0,0,0,4.61261,0,0,0,0,0,0,0,0,0,0,0.19219,0.35844,0,0.0836,5.6322,4.33297,0,0,0,0,0,0,0,0,0,0.18919,0,0,0,1.01381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94595,127.34835,0,0,0,0,0,0,0,0,0,0,0.37718,0,1.98631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577,0,0,3.36336,0,0,0,0,0,0,0,0,0,0,0,0,0.48048
IOS201338011601,Northern Vancouver Island Shelf,CS05,-129.006,50.934,4,6,2013,5:26,Daylight,Bongo VNH,236,0.56,54,0,63,12.71,115,Inner Whirlpak of frozen sample had a hole in it so some of the sample may have been lost ,2,28,1.681,0.80566,0,0,0,0.40283,0,0,0,0,0,0,0,0,0,0,0,0.0491,0,0.01208,3.87977,15.25652,0.09127,0.107,0,0,0,0.32227,0,0,0,0.09913,0,0,0,0.0919,0.10071,3.77655,0,0,0,0,0,0,0,0,0,0,0,0.01385,0,0,0,0,2.55704,31.51376,0,0,0,0,0,0,0,0,0,0,0.39528,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28403,0,0,0,0,0,0,2.31314,0,0,0,0,0,0,0,0,0.03304,0,0.49567,0,0.37766
IOS201421014101,Northern Vancouver Island Shelf,CS05,-129,50.933,5,6,2014,7:29,Daylight,Bongo VNH,236,0.56,55,0,65,14.59,140, ,35,46,2.221,7.01851,0,0,0,5.43934,0,0,0,0,0,0,0,0.07197,0.53461,1.77656,0.02193,0.00307,0,0.00527,4.8625,9.29535,0,0.11103,0,0,0,0.51515,0.40061,0,0.20178,0.08636,0,0,0,0.03071,0.60096,1.31597,0,0,0,0,0,0,0.18424,0,0.44551,0.01234,0.19191,0.00603,0.14393,0,0,3.86018,1.16861,48.83756,0,0,0,0,0,0,0,0,0,0,0.94695,0,2.19679,0,0,0,0,0,0,0,0,0,0,0,0.74572,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0.08225,0.37697,0.66484,0.78958
IOS200908011701,Northern Vancouver Island Shelf,CS06,-128.857,51,1,6,2009,18:53,Daylight,Bongo VNH,236,0.56,54,0,65,22.95,116,lots of thalassiosira ,2,32,2.147,18.3383,0,0,0,1.78475,0,0,0,0,0,0,0,0,0,0,0.11155,0.25767,0,0.11378,7.94212,32.45344,0.01917,0,0,0,0,0,0.01085,0,0,0,0,0,0,0.54101,0.89237,0,0,0,0,0,0,0,0,0.02471,0,0,0,0,0,0,0,0,2.24836,21.14901,0,0,0,0,0,0,0,0,0,0,0.05473,0.22588,0.3748,0,0.07843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,6.69281,0,0,0,0,0,0,0,0,0.00261,0.07843,0,0,0
IOS201012011701,Northern Vancouver Island Shelf,CS06,-128.866,51.001,1,6,2010,3:10,Night,Bongo VNH,236,0.56,60,0,68,15.89,116,7 Mitrocoma removed. 1 Pandi removed. Dan picked from frozen side. ,2,43,2.222,0.96665,0,0,0,2.61799,0,0,0,0,0,0,0,0,0,0.54374,0,0.03625,0,0.00181,1.48621,3.48133,0,0,0,0.04078,0,2.41661,0.29364,0,0.09264,0.06004,0.20705,0,0,0.0594,0.08055,0.07552,0,0,0,0,0,0,0.02819,0.00554,0.13845,0,0,0,0,0,0,1.00887,0.86526,28.70673,0,0,0,0,0,0,0,0,0,0,0.71139,0.97873,1.3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524,0,0,0.08055,0,0,0,0,0,0,0,0,0,0,0.39648,0,0
IOS201338012001,Northern Vancouver Island Shelf,CS06,-128.858,50.999,4,6,2013,8:55,Daylight,Bongo VNH,236,0.56,55,0,65,15.04,119, ,2,34,1.598,0.34043,0,0,0,0.68085,0,0,0,0,0,0,0,0,0,0,0.02128,0.06383,0,0.00128,5.60809,17.04085,0.06516,0.04521,0,0,0,0,0,0,0,0,0,0,0,0.08724,0.34043,1.12367,0,0,0,0,0,0,0,0,0,0.0359,0.18617,0,0,0,0,3.75319,1.36629,53.08777,0,0,0,0,0,0,0,0,0,0,0,0.34468,0.07149,0,0,0,0,0,0,0,0,0,0,0,0,3.23404,0.24335,0,0.85106,0,0,1.48936,0.04309,0,0,0,0,0,0,0,0.01463,0.16622,0.20944,0.49202,0.12766
IOS201421014501,Northern Vancouver Island Shelf,CS06,-128.864,51.001,5,6,2014,10:41,Daylight,Bongo VNH,236,0.56,52,0,65,12.78,144,added wire angle so start depth matched RBR depth. Algae ,35,37,1.713,0.20031,0,0,0,0.65102,0,0,0,0,0,0,0,0.06103,0,0,0.01252,0.41064,0,0.0015,2.09452,6.9183,0,0.10642,0,0,0,0.20955,0.03897,0,0,0.78873,0,0,0,0.03005,0.10016,2.62911,0,0,0,0,0,0,0,0.04131,0.17214,0.08451,0.43818,0.02754,0,0,0,0,1.15775,52.49938,0,0,0,0,0,0,0,0,0,0,0.39311,0,0.1262,0,0,0,0,0,0,0,0,0,0,0,0.21283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235,0.28169,0,0.759,0
IOS200606000801,Northern Vancouver Island Shelf,CS07,-128.73,51.075,14,7,2006,13:55,Daylight,SCOR VNH,335,0.56,53,0,63,13.83,7,Sunfish (1) in area ,2,24,1.195,0,0,0,0,0.13883,0,0,0,0,0,0,0,0,0,0,0,0.00521,0,0,1.13897,10.41562,0.04483,0.24584,0,0,0,0,0.54953,0,0,0,0,0,0,0.00347,0,0,0,0,0,0,0,0,0,0.01302,0,0,0.20246,0.13362,1.21475,0,0,0,0.27477,7.83081,0,0,0,0,0,0,0,0,0,0,0,0.63514,0,0.00451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188,0.13015,0,0,0
IOS200908011801,Northern Vancouver Island Shelf,CS07,-128.726,51.07,1,6,2009,19:53,Daylight,Bongo VNH,236,0.56,54,0,67,20.64,119, ,2,30,1.714,23.81395,0,0,0,1.73643,0,0,0,0,0,0,0,0,0.27616,0,0.24806,0.23194,0,0.0186,7.73582,15.96031,0.00872,0,0,0,0,0,0.01206,0,0,0.06104,0,0,0,0.52713,3.39845,0.23256,0,0,0,0,0,0,0,0,0,0,0,0.00426,0.05087,0,0,9.92248,2.45639,8.25581,0,0,0,0,0,0,0,0,0,0,0,0,0.43783,0,0.05814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86822,0,0,0,0,0,0,0,0,0.01066,0,0,0,0.37209
IOS201012011901,Northern Vancouver Island Shelf,CS07,-128.731,51.071,1,6,2010,4:22,Daylight,Bongo VNH,236,0.56,57,0,67,14.42,118,22 Mitrocoma removed. Dan picked from frozen side. ,2,51,2.545,1.30929,0,0,0,9.89736,0,0,0,0,0,0,0,0,0,0,0.0111,0.07479,0,0.004,0.6147,2.07045,0.06103,0,0,0.02247,0,0.00874,1.91401,0,0,0.08988,0,0,0,0.93649,0.35506,0,0,0,0,0,0,0,0.06214,0.07684,0.30513,0,0,0,0.29126,0,0,0.03994,4.681,53.94452,0,0,0,0,0,0,0,0,0,1.95284,7.66491,2.87601,1.68477,0.00865,0,0,0,0,0,0,0,0,0,0,0.18863,0,0,0,0.44383,0,0,1.5534,0,0,0,0,0,0,0,0,0.00555,0.04854,0.8183,1.14078,0.13315
IOS201421016101,Northern Vancouver Island Shelf,CS07,-128.735,51.074,5,6,2014,19:16,Daylight,Bongo VNH,236,0.56,60,0,65,8.64,159,"RBR shows slow upcast speed of 0.49 m/s. Removed 5 MIOCE, 1 EUTIN from frozen sample. ",35,43,2.067,5.55555,0,0,0,8.14815,0,0,0,0,0,0,0,0.04514,0,1,0,1.34814,0,0.00222,5.2074,47.3089,0.19097,0.2662,0,0,0,0,0,0,0,0.14584,4.25347,0,0,0.13333,0,0.07523,0,0,0,0,0,0,0.41481,0,0,0.04167,0.64815,0.05093,0.12153,0,0,0,2.38415,26.6051,0,0,0,0,0,0,0,0,0,0,0.58148,0.40509,7.29408,0,0,0,0,0,0,0,0,0,0,0,1.25926,0,0,0,0.03704,0.04741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81481
IOS201647012801,Northern Vancouver Island Shelf,CS07,-128.737,51.077,1,6,2016,3:37,Daylight,Bongo VNH,236,0.56,52,0,63,30.7,127,"vol flagged high, should be around 11, but note: high wire angle at start of cast (30-40deg) ",35,44,2.328,0.33355,0,0,0,9.58958,0,0,0,0,0,0,0,0,1.75896,0,0,0.19055,0,0,2.72052,12.62322,1.09301,1.94397,0,0,0,5.63492,0,1.05537,0,0,0,0,0,0.01459,0.16678,6.26059,0.65928,0,0,0,0,0,0.11674,0.26971,2.43648,0,0,0,0,0,0,0,2.72312,25.88456,0,0,0.07687,0.26059,0.30436,0,0,0,0,0,0.21902,0.11401,0.28018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29186,0,0,0,0,0,0,0,0,0.00098,0,0,0,0.62541
IOS200908012101,Northern Vancouver Island Shelf,CS08,-128.602,51.139,1,6,2009,21:57,Daylight,Bongo VNH,236,0.56,135,0,145,30.86,120, ,2,27,1.392,6.06403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37787,0,0.01037,5.00592,12.75438,0.04147,0.15749,0,0,0,0,0,0,0,0.04083,0,0,0,0.06636,0.16591,0.89436,0,0,0,0,0,0,0,0,0,0.0175,0.45366,0,0,0,0,0,0.26247,1.97569,0,0,0,0,0,0,0,0,0,0,0,0,0.2161,0,0,0,0,0,0,0,0,0,0.11342,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0
IOS201012012101,Northern Vancouver Island Shelf,CS08,-128.605,51.136,1,6,2010,5:36,Daylight,Bongo VNH,236,0.56,135,0,145,34.11,120,Dan picked from frozen side. ,2,42,2.147,0.07505,0,0,0,0.88185,0,0,0,0,0,0,0,0,0,0,0.00469,0.03659,0,0.00253,0.70362,16.86974,0.51598,0.7294,0,0,0,0.6567,0,0,0,0.09235,1.0774,0,0,0.13181,0.03753,6.5494,2.09293,0,0,0,0,0,0.01313,0,0.12899,0.40106,0.82087,0.09288,1.6007,0,0,0.75051,1.29019,19.42041,0,0,0,0,0,0,0,0,0,0,0.14729,0,0.08893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938,0.02533,0,0,0,0,0,0,0,0,0,0,0,0
IOS201421016301,Northern Vancouver Island Shelf,CS08,-128.6,51.141,5,6,2014,20:27,Daylight,Bongo VNH,236,0.56,135,0,145,25.38,162,1 Cancer magister 0.9cm - added to details. Thick with diatoms ,35,38,1.978,1.72482,0,0,0,0.9078,0,0,0,0,0,0,0,0.01064,0.22459,0.34043,0.02522,0.79029,0,0,1.87108,8.82079,0.026,0.49645,0,0,0,0,0,0.6383,0,0.12411,1.44799,0,0,1.44996,0.20173,0.33097,1.4145,0,0,0,0.50433,0,0,0,0.03704,0.21277,0.66194,0.0208,0.04137,0,0,0,1.13672,47.39559,0,0.02325,0,0,0,0,0,0,0,0,0.14846,0,1.87613,0,0,0,0,0,0,0,0,0,0,0,0.42868,0,0,0,0.00303,0.03228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200606000501,Northern Vancouver Island Shelf,CS09,-128.465,51.212,14,7,2006,11:32,Daylight,SCOR VNH,335,0.56,181,0,191,45.04,4,Wx wind south 10 kts.Seas 1.5 m rippled Water Temp. 14.6 ,2,22,1.38,0,0,0,0,0,0,0,0,0,0,0.27442,0,0,0.1865,0,0,0.00888,0,0,0.37123,9.44085,0.40675,1.36146,0,0,0,0,0.68049,0,0,0,0,0,0,0.0032,0,0.28863,1.50977,0,0,0,0,0,0,0.00799,0.09769,0.23979,2.11368,0.03908,1.86501,0,0,0,0.16874,2.34014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625007902,Northern Vancouver Island Shelf,CS09,-128.509,51.182,25,8,2006,16:40,Daylight,BIONESS,236,0.25,180,180,189,76.6,, ,1,42,2.208,0,0,0,0,0,0,0,0,0,0,0,0.26096,0,2.9765,10.13055,0,0.01441,0,0.00013,0.15454,17.03288,3.73139,4.57546,0,0,0,0,0,0,0,0.0658,0.47624,0.03394,0.20366,0,0,0.62277,18.05797,0,0,0,0.1671,0,0,0,0.19634,0.31958,7.45692,0,2.41253,0,0,0,0.39687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625007903,Northern Vancouver Island Shelf,CS09,-128.509,51.182,25,8,2006,16:44,Daylight,BIONESS,236,0.25,180,125,189,86.6,, ,1,28,2.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38799,0,0,0.02158,0,0,0.00924,10.27547,4.07871,4.13672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53706,31.57451,0,0,0,0.03695,0,0,0,1.20092,0.49885,4.39723,0.04878,3.29792,0,0,0,0,0.15012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625007904,Northern Vancouver Island Shelf,CS09,-128.509,51.182,25,8,2006,16:48,Daylight,BIONESS,236,0.25,125,125,189,90.7,, ,1,26,2.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977,0,0,0.07002,1.30683,1.34289,1.64674,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64434,19.75616,0,0,0,0,0,0,0,0.08291,0.61918,1.97574,0.01552,4.07497,0,0,0,0.16759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625007905,Northern Vancouver Island Shelf,CS09,-128.488,51.187,25,8,2006,16:53,Daylight,BIONESS,236,0.25,125,0,189,78.5,, ,1,22,1.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01075,0,0,0.05524,0,0,0.24215,0.70849,0.0158,0.1772,0,0,0,0,0,0,0,0.00825,0,0,0,0.12657,0,0.19193,1.29193,0,0,0,0,0,0,0,0,0.07796,0.08917,0.02578,0.92293,0,0,0,0.0242,0.66242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03465,0,0,0,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200826010301,Northern Vancouver Island Shelf,CS09,-128.466,51.208,14,6,2008,22:58,Daylight,Bongo VNH,236,0.56,184,0,195,46.23,104, ,2,37,1.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09085,0.1419,0,0.32741,0,0,1.31712,30.17539,1.05559,0.43867,0,0,0,0.12658,0.02154,0,0,0.02803,0.79494,0.44992,0.46723,0.0263,0,0.29677,7.09799,0,0,0,0,0,0,0,0,0.01557,0.78737,0.00761,0.40883,0,0,0,0.1644,3.56046,0,0,0,0,0,0,0,0,0,0,0,0,0.04652,0,0,0,0,0,0,0,0,0,0,0,0.23535,0,0.07917,0,0,0,0,0.13844,0.11213,0.05278,0,0,0,0,0,0,0,0,0.03245,0.16007,0
IOS200908012201,Northern Vancouver Island Shelf,CS09,-128.466,51.205,1,6,2009,22:51,Daylight,Bongo VNH,236,0.56,176,0,197,43.66,123, ,2,34,1.343,7.97435,0,0,0.623,1.64178,0,0,0,0,0,0,0.13055,0,0,0,0,0.3008,0,0.02111,5.35336,41.92732,0.34631,2.20247,0,0,0,0,0.09125,0,0,0.34631,20.56747,0.11599,0,0.05863,1.6066,8.13559,0.82226,0,0,0,0,0,0,0,0,0.06596,5.13055,0,0.1924,0,0,0,0.39736,2.38204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59368,1.45305,0,0,0,0,0,0,0,0.10995,0.21645,0,0
IOS201012012301,Northern Vancouver Island Shelf,CS09,-128.46,51.203,1,6,2010,7:00,Daylight,Bongo VNH,236,0.56,184,0,195,45.82,122,19 Mitrocoma + 2 Solmissus removed from formalin side. Dan picked from frozen side. 500ml jar. ,2,56,2.447,0.89393,0,0.03021,0.14841,2.06722,0,0,0,0,0,0,0,0,0.9952,0.10694,0,0.088,0,0.0067,2.07949,17.62992,1.72327,0.68442,0,0,0,0,0.60173,0,0,0.05657,2.30044,0.9079,1.02925,0.48328,0.1835,0.41903,9.28721,0,0,0,0,0,0.00524,0.01536,0.16412,0.09428,1.22217,0.03073,2.56656,0,0,0,2.0166,20.37975,0,0,0,0,0,0,0,0,0,0,0.21929,0.07639,0.15001,0,0,0,0,0,0,0,0,0,0,0,0.23745,0,0,0,0.00726,0,0,2.70974,0.33942,0,0,0,0,0,0,0,0.00131,0,0,0,0
IOS201421016501,Northern Vancouver Island Shelf,CS09,-128.466,51.208,5,6,2014,21:48,Daylight,Bongo VNH,236,0.56,186,0,196,37.02,164,Thick with diatoms ,35,47,2.25,1.56975,0,0.03674,0,3.04268,0,0,0,0,0,0,0,0,0.45381,0.17963,0.03458,0.35129,0,0.00104,2.26818,30.22626,1.34955,2.63317,0,0,0,0.00972,0.24214,0,0,0.28931,0.27985,0.14046,0,0,0,3.34305,21.45219,0,0,0,0,0,0.09681,0,0,0.23339,1.21016,0.01902,1.92869,0,0,0.01513,5.63479,67.34198,0,0,0,0,0,0,0,0,0,0,0,0,0.99337,0,0,0,0,0,0,0,0,0,0,0,0.88169,0,0,0,0.00415,0,0,0.06915,0,0,0,0.00864,0,0,0,0,0,0,0,0,0.10373
IOS201520016401,Northern Vancouver Island Shelf,CS09,-128.467,51.207,3,6,2015,21:10,Daylight,Bongo VNH,236,0.56,184,0,195,34.6,163,Chito station ,35,65,2.299,0,0,0.09249,0.78613,0.44393,0,0,0,0,0,0,0,0,2.77457,0,0.00925,0.53458,0,0.00221,1.22046,10.2493,1.62386,6.35376,0,0,0,0.08092,0,0,0,0,2.12428,0.07514,0.06821,0.00832,0,7.63005,36.68439,0.03329,0,0,0.18497,0,0,0,3.73179,0.20809,4.85549,0,0,0,0,0,0.48555,40.73988,0,0,0.15029,0.26301,0.13503,0,0,0,0,0,0.04913,0.60983,0.24861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09988,0,0,0,0,0,0,0,0,0,0.45231,0.28035,0
IOS200625008102,Northern Vancouver Island Shelf,CS10,-128.48,51.228,25,8,2006,18:43,Daylight,BIONESS,236,0.25,150,150,165,77.9,, ,1,28,2.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21566,0,0,0.01298,0,0,0.02648,3.78536,1.12041,0.61721,0,0,0,0,0.06046,0,0,0,0,0,0,0,0,1.41174,61.73602,0.0037,0,0,0,0,0,0,0,0.46213,5.60719,0,3.66624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625008103,Northern Vancouver Island Shelf,CS10,-128.48,51.228,25,8,2006,18:50,Daylight,BIONESS,236,0.25,150,129,165,64.1,, ,1,29,2.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74883,0,0,0.00936,0,0,0.02243,3.33578,0.64088,0.47301,0,0,0,0,0,0,0,0,0,0,0,0.00225,0,0.4143,12.69185,0,0,0,0,0,0,0.00549,0.29329,0.4493,1.22309,0.03844,4.12792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625008104,Northern Vancouver Island Shelf,CS10,-128.48,51.228,25,8,2006,18:56,Daylight,BIONESS,236,0.25,90,90,165,64.7,,hold at 100 ,1,26,2.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881,0,0,0.00358,0,0,0.03807,2.02164,0.01515,0.13168,0,0,0,0,0,0,0,0,0,0,0,0.00752,0,0.79773,5.13773,0,0,0,0,0,0,0,0,0.03338,0.02164,0.02176,1.93122,0,0,0,0.05873,0.04791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625008105,Northern Vancouver Island Shelf,CS10,-128.48,51.228,25,8,2006,19:01,Daylight,BIONESS,236,0.25,90,0,165,33.3,, ,1,28,1.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37478,0,0.00404,0.7753,2.95399,1.34595,0.2958,0,0,0,0,0,0,0,0.01892,0,0,0,1.97671,0,0.01952,0.3958,0.03459,0,0,0,0,0,0.0185,0,0.00541,0,0.05021,0.47297,0,0,0,0.11411,0,0,0,0,0,2.30631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115,0,0,0.13453,0,0,0,0,0,0,0,1.03303,0.0006,0.21622,0,0,0
IOS200826010201,Northern Vancouver Island Shelf,CS10,-128.331,51.275,14,6,2008,22:01,Daylight,Bongo VNH,236,0.56,70,0,78,15.58,101, ,2,29,1.424,1.97176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59728,0,0.02218,16.94891,35.82192,0,0,0,0.0208,0,0.3932,0.04679,0,0,0.14557,0,0,0,0.14378,0,0.30809,0,0,0,0,0,0,0,0,0,0,0,0,0.13479,0,0,0,0,2.96534,0,0,0,0,0,0,0,0,0,0,0,0,0.13802,0,0,0,0,0,0,0,0,0,0,0,0.69833,0,0,0,0,0,0,0.65726,0.37433,0,0,0,0,0,0,0,0,0.0629,0.20218,0.82157,0
IOS200908012501,Northern Vancouver Island Shelf,CS10,-128.333,51.275,2,6,2009,1:00,Night,Bongo VNH,236,0.56,70,0,80,17.24,124,catch and release 1 sandlance ,2,43,2.169,33.58887,0,0,0,1.18794,0,0,0,0,0,0,0,0,0,0,0.07425,0.59991,0,0.06237,20.96262,48.8761,0.35499,0.30627,0,0,0,0.01462,0.08666,0,0,0.31844,4.26334,0,0,1.12111,8.31555,0.06961,0,0,0.01253,0,0,0,0,0,0,0.01044,0.08121,0.01021,0.18271,0,0,0,0.36247,3.7703,0,0,0,0,0,0,0,0,0,0,0.07285,0,0.24947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11833,0.21299,0,0,0,0,0,0,0,0,0.20882,0.31903,1.38341,0
